Checkpoint,allocate,allot,ask,assign,award,bequeath,cede,deliver,deny,dictate,explain,feed,forward,give,grant,guarantee,issue,lease,mail,offer,pass,pay,present,promise,read,refund,relay,rent,sell,show,teach,tell,trade,transfer,yield
200000,0.8823529411764706,0.6,1.0,0.8571428571428571,0.9411764705882353,0.0,0.5666666666666667,0.53125,0.7586206896551724,0.8181818181818182,0.6511627906976745,0.5333333333333333,0.4,0.8181818181818182,0.627906976744186,0.16666666666666666,0.6222222222222222,0.8947368421052632,0.8571428571428571,0.8,0.7333333333333333,0.8529411764705882,0.6,0.5789473684210527,0.6857142857142857,0.0,0.5333333333333333,1.0,0.9024390243902439,1.0,0.8387096774193549,0.5384615384615384,0.6666666666666666,0.8888888888888888,0.4
201000,0.9411764705882353,0.6,0.8,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6,0.5,0.5862068965517241,0.7272727272727273,0.5116279069767442,0.8666666666666667,0.5,0.7878787878787878,0.5813953488372093,0.16666666666666666,0.5777777777777777,0.8947368421052632,0.8571428571428571,0.75,0.7,0.8235294117647058,0.5428571428571428,0.42105263157894735,0.6857142857142857,0.0,0.43333333333333335,1.0,0.9024390243902439,0.96875,0.6774193548387096,0.38461538461538464,0.7333333333333333,0.8888888888888888,0.2
202000,0.8823529411764706,0.3,1.0,0.8571428571428571,0.9411764705882353,0.0,0.3333333333333333,0.46875,0.6896551724137931,0.8181818181818182,0.5813953488372093,0.8666666666666667,0.4,0.696969696969697,0.6046511627906976,0.16666666666666666,0.4444444444444444,0.7894736842105263,0.8571428571428571,0.65,0.7,0.8529411764705882,0.5428571428571428,0.631578947368421,0.7714285714285715,0.0,0.5,1.0,0.8780487804878049,0.96875,0.7741935483870968,0.46153846153846156,0.4,0.9444444444444444,0.2
203000,0.9411764705882353,0.6,0.8,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6333333333333333,0.46875,0.6551724137931034,0.7272727272727273,0.6511627906976745,0.8666666666666667,0.4,0.7575757575757576,0.6046511627906976,0.16666666666666666,0.5777777777777777,0.8947368421052632,0.7857142857142857,0.675,0.8333333333333334,0.8823529411764706,0.5428571428571428,0.47368421052631576,0.8,0.0,0.4,1.0,0.9024390243902439,0.96875,0.8064516129032258,0.46153846153846156,0.6,0.8888888888888888,0.4
204000,0.9411764705882353,0.7,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6333333333333333,0.4375,0.6551724137931034,0.7272727272727273,0.7209302325581395,0.8666666666666667,0.4,0.8484848484848485,0.6976744186046512,0.16666666666666666,0.4444444444444444,0.9210526315789473,0.8571428571428571,0.725,0.7666666666666667,0.8529411764705882,0.6571428571428571,0.5263157894736842,0.7714285714285715,0.5,0.5666666666666667,1.0,0.9024390243902439,1.0,0.7419354838709677,0.7692307692307693,0.6666666666666666,0.9444444444444444,0.5
205000,0.8823529411764706,0.5,0.8,0.8571428571428571,0.9117647058823529,0.3333333333333333,0.5333333333333333,0.4375,0.6551724137931034,0.8181818181818182,0.6976744186046512,0.7333333333333333,0.5,0.8484848484848485,0.5348837209302325,0.16666666666666666,0.4444444444444444,0.8947368421052632,0.8571428571428571,0.65,0.6666666666666666,0.8235294117647058,0.5142857142857142,0.3684210526315789,0.7428571428571429,0.0,0.36666666666666664,1.0,0.9024390243902439,1.0,0.8064516129032258,0.5384615384615384,0.4666666666666667,0.8333333333333334,0.3
206000,0.8235294117647058,0.4,1.0,0.8571428571428571,0.9117647058823529,0.3333333333333333,0.5333333333333333,0.4375,0.5517241379310345,0.8181818181818182,0.5813953488372093,0.7333333333333333,0.5,0.7575757575757576,0.6046511627906976,0.16666666666666666,0.5555555555555556,0.8947368421052632,0.8571428571428571,0.725,0.7333333333333333,0.8235294117647058,0.6571428571428571,0.5263157894736842,0.7428571428571429,0.0,0.43333333333333335,1.0,0.8780487804878049,1.0,0.8064516129032258,0.5384615384615384,0.4666666666666667,0.8888888888888888,0.5
207000,0.9411764705882353,0.4,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.5666666666666667,0.21875,0.5172413793103449,0.8181818181818182,0.6744186046511628,0.6666666666666666,0.4,0.696969696969697,0.627906976744186,0.16666666666666666,0.4222222222222222,0.868421052631579,0.7857142857142857,0.7,0.5666666666666667,0.8235294117647058,0.5428571428571428,0.5789473684210527,0.7714285714285715,0.0,0.36666666666666664,1.0,0.8780487804878049,1.0,0.7741935483870968,0.6923076923076923,0.3333333333333333,0.7777777777777778,0.2
208000,0.9411764705882353,0.5,1.0,0.8571428571428571,0.8823529411764706,0.3333333333333333,0.5666666666666667,0.375,0.5172413793103449,0.6363636363636364,0.5348837209302325,0.7333333333333333,0.4,0.7575757575757576,0.5813953488372093,0.16666666666666666,0.4222222222222222,0.8157894736842105,0.8571428571428571,0.7,0.7666666666666667,0.7647058823529411,0.5142857142857142,0.5263157894736842,0.6285714285714286,0.0,0.26666666666666666,1.0,0.9024390243902439,1.0,0.7419354838709677,0.38461538461538464,0.5333333333333333,0.8888888888888888,0.4
209000,0.8823529411764706,0.3,0.8,0.8571428571428571,0.9117647058823529,0.3333333333333333,0.5333333333333333,0.46875,0.5517241379310345,0.7272727272727273,0.4883720930232558,0.8,0.4,0.7575757575757576,0.5348837209302325,0.16666666666666666,0.5333333333333333,0.868421052631579,0.7857142857142857,0.725,0.7666666666666667,0.8235294117647058,0.4857142857142857,0.42105263157894735,0.7428571428571429,0.0,0.3,1.0,0.9024390243902439,1.0,0.7419354838709677,0.38461538461538464,0.3333333333333333,0.8888888888888888,0.4
210000,0.8823529411764706,0.5,1.0,0.8571428571428571,0.9117647058823529,0.3333333333333333,0.43333333333333335,0.4375,0.6896551724137931,0.8181818181818182,0.4883720930232558,0.6,0.4,0.8181818181818182,0.5581395348837209,0.16666666666666666,0.37777777777777777,0.8157894736842105,0.8571428571428571,0.675,0.7333333333333333,0.7058823529411765,0.5428571428571428,0.42105263157894735,0.6857142857142857,0.0,0.3,1.0,0.8536585365853658,0.96875,0.7096774193548387,0.38461538461538464,0.4666666666666667,0.8333333333333334,0.5
211000,0.8823529411764706,0.4,1.0,0.8571428571428571,0.9117647058823529,0.3333333333333333,0.6666666666666666,0.4375,0.5862068965517241,0.8181818181818182,0.627906976744186,0.8666666666666667,0.5,0.7878787878787878,0.6046511627906976,0.16666666666666666,0.7333333333333333,0.8947368421052632,0.8571428571428571,0.7,0.7333333333333333,0.8235294117647058,0.7142857142857143,0.47368421052631576,0.7142857142857143,0.0,0.4666666666666667,1.0,0.8780487804878049,1.0,0.6774193548387096,0.5384615384615384,0.5333333333333333,0.8888888888888888,0.3
212000,0.9411764705882353,0.4,0.8,0.8571428571428571,0.9411764705882353,0.0,0.5,0.40625,0.5862068965517241,0.7272727272727273,0.46511627906976744,0.7333333333333333,0.5,0.7272727272727273,0.5348837209302325,0.16666666666666666,0.35555555555555557,0.8157894736842105,0.8571428571428571,0.55,0.7,0.8235294117647058,0.5714285714285714,0.42105263157894735,0.6571428571428571,0.0,0.43333333333333335,1.0,0.8780487804878049,0.96875,0.8064516129032258,0.46153846153846156,0.3333333333333333,0.8888888888888888,0.3
213000,0.6470588235294118,0.4,0.6,0.8571428571428571,0.8823529411764706,0.0,0.4,0.375,0.3793103448275862,0.6363636363636364,0.4186046511627907,0.6666666666666666,0.3,0.6363636363636364,0.4883720930232558,0.08333333333333333,0.4222222222222222,0.8157894736842105,0.8571428571428571,0.575,0.4666666666666667,0.7352941176470589,0.5142857142857142,0.47368421052631576,0.6571428571428571,0.0,0.3,0.875,0.8780487804878049,0.84375,0.5483870967741935,0.38461538461538464,0.3333333333333333,0.8333333333333334,0.4
214000,0.7647058823529411,0.3,0.2,0.7857142857142857,0.8529411764705882,0.0,0.4,0.4375,0.5517241379310345,0.7272727272727273,0.4883720930232558,0.6666666666666666,0.4,0.6666666666666666,0.46511627906976744,0.08333333333333333,0.4444444444444444,0.7894736842105263,0.8571428571428571,0.575,0.7,0.7352941176470589,0.5142857142857142,0.10526315789473684,0.7142857142857143,0.0,0.43333333333333335,0.9583333333333334,0.8780487804878049,0.96875,0.6451612903225806,0.46153846153846156,0.4,0.7777777777777778,0.1
215000,0.8823529411764706,0.4,0.6,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6333333333333333,0.53125,0.6551724137931034,0.6363636363636364,0.5813953488372093,0.8,0.4,0.7575757575757576,0.627906976744186,0.16666666666666666,0.4222222222222222,0.8421052631578947,0.8571428571428571,0.675,0.7666666666666667,0.7941176470588235,0.6,0.5789473684210527,0.6857142857142857,0.0,0.36666666666666664,1.0,0.8780487804878049,0.96875,0.8064516129032258,0.15384615384615385,0.7333333333333333,0.8888888888888888,0.5
216000,0.8823529411764706,0.4,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.6333333333333333,0.4375,0.6206896551724138,0.8181818181818182,0.6046511627906976,0.8,0.4,0.696969696969697,0.627906976744186,0.16666666666666666,0.5555555555555556,0.8157894736842105,0.7857142857142857,0.625,0.8333333333333334,0.7647058823529411,0.6571428571428571,0.42105263157894735,0.7714285714285715,0.0,0.5,1.0,0.9024390243902439,0.90625,0.7096774193548387,0.46153846153846156,0.26666666666666666,0.9444444444444444,0.2
217000,0.8823529411764706,0.4,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5666666666666667,0.40625,0.5517241379310345,0.7272727272727273,0.6046511627906976,0.8,0.4,0.696969696969697,0.627906976744186,0.16666666666666666,0.4222222222222222,0.8157894736842105,0.7857142857142857,0.6,0.7,0.7941176470588235,0.5714285714285714,0.47368421052631576,0.6571428571428571,0.0,0.4,1.0,0.9024390243902439,1.0,0.7096774193548387,0.46153846153846156,0.6,0.8888888888888888,0.2
218000,0.8823529411764706,0.5,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5666666666666667,0.375,0.6206896551724138,0.9090909090909091,0.6511627906976745,0.8,0.6,0.8181818181818182,0.6976744186046512,0.16666666666666666,0.5555555555555556,0.8421052631578947,0.8571428571428571,0.65,0.8,0.7941176470588235,0.6571428571428571,0.47368421052631576,0.7142857142857143,0.0,0.6,1.0,0.8780487804878049,1.0,0.6774193548387096,0.6923076923076923,0.5333333333333333,0.8888888888888888,0.2
219000,0.7058823529411765,0.3,0.6,0.8571428571428571,0.9117647058823529,0.0,0.4,0.34375,0.5862068965517241,0.8181818181818182,0.5116279069767442,0.7333333333333333,0.6,0.8181818181818182,0.5581395348837209,0.08333333333333333,0.5333333333333333,0.868421052631579,0.8571428571428571,0.625,0.7333333333333333,0.7647058823529411,0.6857142857142857,0.42105263157894735,0.8,0.0,0.5666666666666667,1.0,0.8292682926829268,1.0,0.7096774193548387,0.3076923076923077,0.4666666666666667,0.8888888888888888,0.2
220000,0.8235294117647058,0.7,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.5666666666666667,0.59375,0.6206896551724138,0.7272727272727273,0.6511627906976745,0.8,0.3,0.8787878787878788,0.7209302325581395,0.16666666666666666,0.5555555555555556,0.8421052631578947,0.8571428571428571,0.775,0.8,0.8235294117647058,0.6857142857142857,0.631578947368421,0.7428571428571429,0.0,0.5,1.0,0.926829268292683,0.96875,0.7741935483870968,0.6153846153846154,0.4666666666666667,0.8888888888888888,0.5
221000,0.9411764705882353,0.6,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6,0.59375,0.5517241379310345,0.9090909090909091,0.6976744186046512,0.8666666666666667,0.5,0.8484848484848485,0.6046511627906976,0.16666666666666666,0.5111111111111111,0.9210526315789473,0.8571428571428571,0.675,0.8,0.8529411764705882,0.6857142857142857,0.5789473684210527,0.7142857142857143,0.5,0.5333333333333333,1.0,0.926829268292683,1.0,0.8387096774193549,0.6153846153846154,0.6,0.8888888888888888,0.4
222000,0.8823529411764706,0.5,0.6,0.8571428571428571,0.9117647058823529,0.3333333333333333,0.6666666666666666,0.5,0.5517241379310345,0.7272727272727273,0.627906976744186,0.9333333333333333,0.5,0.9696969696969697,0.6511627906976745,0.16666666666666666,0.5555555555555556,0.8947368421052632,0.8571428571428571,0.7,0.8,0.8823529411764706,0.6857142857142857,0.5263157894736842,0.8285714285714286,0.0,0.4666666666666667,1.0,0.9024390243902439,1.0,0.8709677419354839,0.7692307692307693,0.5333333333333333,0.9444444444444444,0.5
223000,0.9411764705882353,0.8,1.0,0.8571428571428571,0.9411764705882353,1.0,0.7333333333333333,0.59375,0.7586206896551724,1.0,0.6976744186046512,0.9333333333333333,0.7,0.9696969696969697,0.7674418604651163,0.16666666666666666,0.7333333333333333,0.8947368421052632,0.8571428571428571,0.85,0.9333333333333333,0.8823529411764706,0.7142857142857143,0.631578947368421,0.8571428571428571,1.0,0.7333333333333333,1.0,0.926829268292683,1.0,0.9354838709677419,0.8461538461538461,0.8,0.9444444444444444,0.7
224000,1.0,0.8,1.0,0.8571428571428571,0.9411764705882353,1.0,0.6,0.5,0.6206896551724138,0.8181818181818182,0.5813953488372093,0.8666666666666667,0.4,0.8484848484848485,0.6976744186046512,0.16666666666666666,0.6888888888888889,0.8947368421052632,0.7857142857142857,0.825,0.8666666666666667,0.8235294117647058,0.6285714285714286,0.631578947368421,0.8,0.0,0.36666666666666664,1.0,0.8780487804878049,1.0,0.8064516129032258,0.46153846153846156,0.4666666666666667,0.8888888888888888,0.3
225000,0.9411764705882353,0.9,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.6666666666666666,0.75,0.5862068965517241,0.9090909090909091,0.6976744186046512,0.8666666666666667,0.7,0.9393939393939394,0.7906976744186046,0.16666666666666666,0.7111111111111111,0.9210526315789473,0.8571428571428571,0.775,0.8333333333333334,0.8823529411764706,0.7428571428571429,0.5263157894736842,0.8285714285714286,1.0,0.7,1.0,0.926829268292683,1.0,0.6774193548387096,0.5384615384615384,0.6666666666666666,0.9444444444444444,0.6
226000,0.8235294117647058,0.3,1.0,0.8571428571428571,0.9411764705882353,0.3333333333333333,0.6,0.5,0.6206896551724138,0.8181818181818182,0.627906976744186,0.7333333333333333,0.4,0.7878787878787878,0.627906976744186,0.16666666666666666,0.4666666666666667,0.8157894736842105,0.7857142857142857,0.675,0.7666666666666667,0.8235294117647058,0.6571428571428571,0.5263157894736842,0.8285714285714286,0.5,0.36666666666666664,1.0,0.8780487804878049,1.0,0.8064516129032258,0.46153846153846156,0.4,0.8888888888888888,0.4
227000,0.8235294117647058,0.4,1.0,0.8571428571428571,0.9117647058823529,0.3333333333333333,0.43333333333333335,0.34375,0.6206896551724138,0.8181818181818182,0.6511627906976745,0.6666666666666666,0.4,0.696969696969697,0.5348837209302325,0.16666666666666666,0.4444444444444444,0.8157894736842105,0.7857142857142857,0.675,0.7333333333333333,0.7941176470588235,0.6857142857142857,0.47368421052631576,0.8285714285714286,0.0,0.43333333333333335,1.0,0.9024390243902439,1.0,0.5806451612903226,0.3076923076923077,0.4,0.8888888888888888,0.2
228000,1.0,0.8,1.0,0.8571428571428571,0.9411764705882353,1.0,0.6,0.5,0.7241379310344828,0.7272727272727273,0.7441860465116279,0.8,0.7,0.9696969696969697,0.6744186046511628,0.16666666666666666,0.7111111111111111,0.9210526315789473,0.8571428571428571,0.775,0.8666666666666667,0.8529411764705882,0.7142857142857143,0.5789473684210527,0.8285714285714286,0.5,0.43333333333333335,1.0,0.9512195121951219,1.0,0.8064516129032258,0.38461538461538464,0.8,0.9444444444444444,0.3
229000,0.8235294117647058,0.4,0.6,0.8571428571428571,0.8823529411764706,0.3333333333333333,0.36666666666666664,0.3125,0.5172413793103449,0.7272727272727273,0.5813953488372093,0.6666666666666666,0.2,0.6363636363636364,0.37209302325581395,0.16666666666666666,0.17777777777777778,0.8157894736842105,0.7857142857142857,0.5,0.5,0.7941176470588235,0.4857142857142857,0.3157894736842105,0.6285714285714286,0.0,0.26666666666666666,0.9583333333333334,0.7317073170731707,0.9375,0.7096774193548387,0.3076923076923077,0.4,0.8333333333333334,0.2
230000,0.9411764705882353,0.5,1.0,0.8571428571428571,0.9117647058823529,0.6666666666666666,0.5333333333333333,0.5625,0.6896551724137931,1.0,0.6744186046511628,0.8,0.5,0.9090909090909091,0.6744186046511628,0.16666666666666666,0.5777777777777777,0.9210526315789473,0.8571428571428571,0.75,0.8666666666666667,0.8235294117647058,0.6571428571428571,0.47368421052631576,0.8571428571428571,0.0,0.5333333333333333,1.0,0.8780487804878049,0.96875,0.9032258064516129,0.6153846153846154,0.6,0.9444444444444444,0.5
231000,0.8823529411764706,0.4,1.0,0.8571428571428571,0.9411764705882353,0.6666666666666666,0.4666666666666667,0.375,0.5862068965517241,0.7272727272727273,0.6511627906976745,0.7333333333333333,0.4,0.8484848484848485,0.6511627906976745,0.16666666666666666,0.5555555555555556,0.8947368421052632,0.8571428571428571,0.675,0.6666666666666666,0.7058823529411765,0.6,0.5263157894736842,0.7714285714285715,0.0,0.5666666666666667,1.0,0.8536585365853658,0.96875,0.8387096774193549,0.38461538461538464,0.4666666666666667,0.9444444444444444,0.2
232000,0.8823529411764706,0.4,1.0,0.8571428571428571,0.9411764705882353,1.0,0.4666666666666667,0.46875,0.6896551724137931,0.9090909090909091,0.6046511627906976,0.8,0.6,0.9090909090909091,0.7441860465116279,0.16666666666666666,0.6,0.8947368421052632,0.7857142857142857,0.7,0.8333333333333334,0.8823529411764706,0.6285714285714286,0.631578947368421,0.8285714285714286,0.0,0.4,1.0,0.9024390243902439,1.0,0.9354838709677419,0.38461538461538464,0.5333333333333333,0.9444444444444444,0.4
233000,0.9411764705882353,0.4,1.0,0.8571428571428571,0.9411764705882353,0.3333333333333333,0.4666666666666667,0.53125,0.6551724137931034,0.8181818181818182,0.5813953488372093,0.9333333333333333,0.5,0.8484848484848485,0.6744186046511628,0.16666666666666666,0.6,0.8947368421052632,0.7857142857142857,0.675,0.8,0.8529411764705882,0.7142857142857143,0.5263157894736842,0.8,0.0,0.5333333333333333,1.0,0.8780487804878049,1.0,0.8709677419354839,0.5384615384615384,0.4666666666666667,0.8888888888888888,0.4
234000,0.7647058823529411,0.4,1.0,0.8571428571428571,0.9411764705882353,0.3333333333333333,0.4666666666666667,0.4375,0.5517241379310345,0.6363636363636364,0.5813953488372093,0.8,0.4,0.7878787878787878,0.46511627906976744,0.16666666666666666,0.4222222222222222,0.8157894736842105,0.7857142857142857,0.65,0.6666666666666666,0.7941176470588235,0.45714285714285713,0.5789473684210527,0.6857142857142857,0.0,0.3,1.0,0.8780487804878049,0.9375,0.7741935483870968,0.46153846153846156,0.4,0.8888888888888888,0.3
235000,0.8235294117647058,0.4,1.0,0.8571428571428571,0.9117647058823529,0.3333333333333333,0.43333333333333335,0.25,0.6551724137931034,0.7272727272727273,0.627906976744186,0.8,0.4,0.7878787878787878,0.5813953488372093,0.08333333333333333,0.4444444444444444,0.8421052631578947,0.8571428571428571,0.7,0.6,0.7941176470588235,0.5714285714285714,0.5263157894736842,0.6857142857142857,0.0,0.26666666666666666,1.0,0.8780487804878049,0.9375,0.6774193548387096,0.3076923076923077,0.4666666666666667,0.8888888888888888,0.4
